date,demand_mwh,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,TAVG_squared,month,day_of_week,year
2024-05-17,1112409,4.92,0.0,0.0,0.0,72.0,86.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,5,4,2024
2024-05-18,1250872,6.71,0.0,0.0,0.0,79.0,91.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,5,5,2024
2024-05-19,912532,10.29,0.0,0.0,0.0,83.0,91.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.0,5,6,2024
2024-05-20,1399148,13.2,0.0,0.0,0.0,83.0,91.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.0,5,0,2024
2024-05-21,1437995,10.96,0.04,0.0,0.0,82.0,88.0,76.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6724.0,5,1,2024
2024-05-22,1411568,8.28,0.18,0.0,0.0,81.0,85.0,73.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6561.0,5,2,2024
2024-05-23,1409654,9.84,0.0,0.0,0.0,78.0,90.0,72.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6084.0,5,3,2024
2024-05-24,1453421,10.96,0.0,0.0,0.0,81.0,91.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6561.0,5,4,2024
2024-05-25,1063705,8.72,0.0,0.0,0.0,78.0,92.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6084.0,5,5,2024
2024-05-26,1447300,11.63,0.07,0.0,0.0,87.0,98.0,77.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7569.0,5,6,2024
2024-05-27,1487151,6.71,0.03,0.0,0.0,87.0,96.0,77.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7569.0,5,0,2024
2024-05-28,1341135,11.63,1.03,0.0,0.0,78.0,84.0,64.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6084.0,5,1,2024
2024-05-29,1329998,6.71,0.0,0.0,0.0,77.0,87.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5929.0,5,2,2024
2024-05-30,1361237,7.38,2.15,0.0,0.0,75.0,79.0,67.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5625.0,5,3,2024
2024-05-31,1272513,7.38,0.54,0.0,0.0,73.0,86.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5329.0,5,4,2024
2024-06-01,1286818,4.92,1.06,0.0,0.0,75.0,80.0,68.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5625.0,6,5,2024
2024-06-02,1357564,8.28,1.35,0.0,0.0,75.0,87.0,68.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5625.0,6,6,2024
2024-06-03,1443332,10.07,0.19,0.0,0.0,75.0,86.0,70.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5625.0,6,0,2024
2024-06-04,1501369,12.75,0.05,0.0,0.0,78.0,93.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,6,1,2024
2024-06-05,1409392,6.26,1.55,0.0,0.0,80.0,92.0,68.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6400.0,6,2,2024
2024-06-06,1448772,4.25,0.0,0.0,0.0,82.0,96.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6724.0,6,3,2024
2024-06-07,1498025,7.83,0.0,0.0,0.0,85.0,95.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,6,4,2024
2024-06-08,1485004,10.74,0.0,0.0,0.0,87.0,96.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,6,5,2024
2024-06-09,1458395,6.49,0.0,0.0,0.0,86.0,94.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,6,6,2024
2024-06-10,1431746,6.04,0.0,0.0,0.0,82.0,87.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6724.0,6,0,2024
2024-06-11,1384049,4.92,0.15,0.0,0.0,78.0,84.0,73.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6084.0,6,1,2024
2024-06-12,1419140,5.82,0.0,0.0,0.0,81.0,90.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,6,2,2024
2024-06-13,1489890,5.59,0.0,0.0,0.0,84.0,94.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,6,3,2024
2024-06-14,1508192,5.37,0.0,0.0,0.0,86.0,96.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,6,4,2024
2024-06-15,1469662,7.83,0.0,0.0,0.0,86.0,94.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,6,5,2024
2024-06-16,1486234,10.07,0.0,0.0,0.0,85.0,93.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,6,6,2024
2024-06-17,1552776,14.54,0.0,0.0,0.0,86.0,94.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,6,0,2024
2024-06-18,1498869,13.2,0.0,0.0,0.0,84.0,92.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,6,1,2024
2024-06-19,1352349,8.95,0.0,0.0,0.0,82.0,87.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6724.0,6,2,2024
2024-06-20,1439714,8.5,0.0,0.0,0.0,84.0,92.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,6,3,2024
2024-06-21,1484072,7.83,0.0,0.0,0.0,86.0,93.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,6,4,2024
2024-06-22,1474591,7.83,0.0,0.0,0.0,87.0,96.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,6,5,2024
2024-06-23,1492585,6.26,0.0,0.0,0.0,89.0,99.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,6,6,2024
2024-06-24,1584507,7.16,0.0,0.0,0.0,90.0,97.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,6,0,2024
2024-06-25,1619365,9.4,0.0,0.0,0.0,89.0,97.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,6,1,2024
2024-06-26,1627105,8.28,0.0,0.0,0.0,90.0,98.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,6,2,2024
2024-06-27,1620524,8.28,0.0,0.0,0.0,89.0,97.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,6,3,2024
2024-06-28,1639801,10.96,0.0,0.0,0.0,90.0,100.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,6,4,2024
2024-06-29,1142777,9.62,0.0,0.0,0.0,90.0,98.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,6,5,2024
2024-06-30,1591015,8.72,0.0,0.0,0.0,91.0,100.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,6,6,2024
2024-07-01,1635561,7.38,0.0,0.0,0.0,92.0,100.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,7,0,2024
2024-07-02,1641831,9.84,0.0,0.0,0.0,91.0,101.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,7,1,2024
2024-07-03,1623684,9.62,0.0,0.0,0.0,91.0,100.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,7,2,2024
2024-07-04,1597781,8.5,0.0,0.0,0.0,90.0,100.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,7,3,2024
2024-07-05,1509611,7.61,0.78,0.0,0.0,87.0,91.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7569.0,7,4,2024
2024-07-06,1426539,6.49,0.0,0.0,0.0,82.0,95.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6724.0,7,5,2024
2024-07-07,1397463,8.05,0.0,0.0,0.0,88.0,97.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,7,6,2024
2024-07-08,1192589,8.28,0.18,0.0,0.0,81.0,85.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6561.0,7,0,2024
2024-07-09,1281761,8.05,0.0,0.0,0.0,81.0,95.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,7,1,2024
2024-07-10,1364087,6.49,0.0,0.0,0.0,87.0,99.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7569.0,7,2,2024
2024-07-11,1388482,5.82,0.0,0.0,0.0,88.0,98.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,7,3,2024
2024-07-12,1373999,7.61,0.0,0.0,0.0,88.0,97.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,7,4,2024
2024-07-13,1348904,9.4,0.0,0.0,0.0,86.0,95.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,7,5,2024
2024-07-14,1412839,9.62,0.0,0.0,0.0,86.0,99.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,7,6,2024
2024-07-15,1539570,10.29,0.0,0.0,0.0,89.0,100.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,7,0,2024
2024-07-16,1576167,10.07,0.0,0.0,0.0,91.0,101.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,7,1,2024
2024-07-17,1515243,6.71,0.23,0.0,0.0,87.0,90.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,7,2,2024
2024-07-18,1425671,5.37,0.0,0.0,0.0,83.0,91.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.0,7,3,2024
2024-07-19,1446888,5.59,0.0,0.0,0.0,84.0,93.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,7,4,2024
2024-07-20,1427667,6.49,0.0,0.0,0.0,84.0,95.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,7,5,2024
2024-07-21,1378738,5.82,0.42,0.0,0.0,81.0,87.0,73.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6561.0,7,6,2024
2024-07-22,1379053,5.82,0.11,0.0,0.0,80.0,89.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6400.0,7,0,2024
2024-07-23,1338164,4.92,0.02,0.0,0.0,78.0,87.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,7,1,2024
2024-07-24,1374388,4.25,0.1,0.0,0.0,81.0,93.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,7,2,2024
2024-07-25,1365344,6.71,0.0,0.0,0.0,83.0,92.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.0,7,3,2024
2024-07-26,1333618,5.82,0.0,0.0,0.0,80.0,88.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,7,4,2024
2024-07-27,1328436,6.93,0.0,0.0,0.0,82.0,92.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6724.0,7,5,2024
2024-07-28,1391104,10.29,0.0,0.0,0.0,83.0,95.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.0,7,6,2024
2024-07-29,1567313,11.18,0.0,0.0,0.0,87.0,97.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,7,0,2024
2024-07-30,1594677,11.86,0.0,0.0,0.0,88.0,98.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,7,1,2024
2024-07-31,1434739,12.3,0.0,0.0,0.0,89.0,99.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,7,2,2024
2024-08-01,1573065,9.84,0.0,0.0,0.0,89.0,102.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,8,3,2024
2024-08-02,1601917,5.82,0.0,0.0,0.0,92.0,104.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,8,4,2024
2024-08-03,1570806,4.92,0.88,0.0,0.0,91.0,101.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8281.0,8,5,2024
2024-08-04,1515717,6.93,0.0,0.0,0.0,90.0,99.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,8,6,2024
2024-08-05,1567570,5.37,0.0,0.0,0.0,88.0,97.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,8,0,2024
2024-08-06,1594030,3.8,0.0,0.0,0.0,91.0,106.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,8,1,2024
2024-08-07,1645566,5.59,0.0,0.0,0.0,94.0,103.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,8,2,2024
2024-08-08,1664268,4.03,0.0,0.0,0.0,92.0,103.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,8,3,2024
2024-08-09,1605073,5.82,0.08,0.0,0.0,88.0,92.0,79.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7744.0,8,4,2024
2024-08-10,1548270,6.04,0.0,0.0,0.0,86.0,96.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,8,5,2024
2024-08-11,1578943,9.4,0.0,0.0,0.0,88.0,96.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,8,6,2024
2024-08-12,1647395,9.62,0.0,0.0,0.0,88.0,98.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,8,0,2024
2024-08-13,1660723,9.4,0.0,0.0,0.0,90.0,100.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,8,1,2024
2024-08-14,1664744,10.51,0.0,0.0,0.0,91.0,100.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,8,2,2024
2024-08-15,1673120,8.5,0.0,0.0,0.0,91.0,101.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,8,3,2024
2024-08-16,1686042,8.72,0.0,0.0,0.0,92.0,102.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,8,4,2024
2024-08-17,1647250,7.38,0.0,0.0,0.0,92.0,101.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,8,5,2024
2024-08-18,1472341,6.04,0.0,0.0,0.0,92.0,105.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,8,6,2024
2024-08-19,1686579,6.26,0.0,0.0,0.0,94.0,106.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,8,0,2024
2024-08-20,1690192,7.61,0.0,0.0,0.0,92.0,103.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,8,1,2024
2024-08-21,1687906,11.18,0.0,0.0,0.0,87.0,97.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,8,2,2024
2024-08-22,1701175,11.86,0.0,0.0,0.0,87.0,99.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,8,3,2024
2024-08-23,1691539,12.3,0.0,0.0,0.0,90.0,102.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,8,4,2024
2024-08-24,1577867,10.74,0.0,0.0,0.0,87.0,98.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,8,5,2024
2024-08-25,683389,6.49,0.0,0.0,0.0,89.0,97.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7921.0,8,6,2024
2024-08-26,1520461,5.59,0.0,0.0,0.0,88.0,96.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,8,0,2024
2024-08-27,1488301,6.26,0.0,0.0,0.0,86.0,97.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,8,1,2024
2024-08-28,1493072,6.26,0.0,0.0,0.0,85.0,96.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,8,2,2024
2024-08-29,1466695,7.61,0.0,0.0,0.0,85.0,93.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,8,3,2024
2024-08-30,1454622,6.49,0.0,0.0,0.0,82.0,92.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6724.0,8,4,2024
2024-08-31,1433410,4.92,0.0,0.0,0.0,85.0,94.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,8,5,2024
2024-09-01,1230279,7.38,0.8,0.0,0.0,84.0,94.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7056.0,9,6,2024
2024-09-02,1371169,7.61,0.0,0.0,0.0,81.0,90.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,9,0,2024
2024-09-03,1339922,5.82,0.29,0.0,0.0,78.0,82.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,9,1,2024
2024-09-04,1325119,6.04,0.26,0.0,0.0,74.0,79.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,9,2,2024
2024-09-05,1357391,6.49,0.0,0.0,0.0,79.0,91.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,9,3,2024
2024-09-06,1355636,6.93,0.0,0.0,0.0,82.0,92.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6724.0,9,4,2024
2024-09-07,1268996,10.51,0.0,0.0,0.0,78.0,88.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,9,5,2024
2024-09-08,1196745,6.71,0.0,0.0,0.0,74.0,84.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,9,6,2024
2024-09-09,1246269,4.7,0.0,0.0,0.0,73.0,86.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0,9,0,2024
2024-09-10,1298778,4.03,0.0,0.0,0.0,75.0,90.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,9,1,2024
2024-09-11,1330105,6.93,0.0,0.0,0.0,78.0,83.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,9,2,2024
2024-09-12,1349591,5.14,0.0,0.0,0.0,75.0,88.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,9,3,2024
2024-09-13,1425444,5.14,0.0,0.0,0.0,81.0,96.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,9,4,2024
2024-09-14,1462149,6.26,0.0,0.0,0.0,85.0,96.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,9,5,2024
2024-09-15,1431900,8.05,0.0,0.0,0.0,84.0,93.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,9,6,2024
2024-09-16,1451895,4.25,0.0,0.0,0.0,81.0,93.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,9,0,2024
2024-09-17,1454341,6.49,0.0,0.0,0.0,81.0,91.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,9,1,2024
2024-09-18,1504360,8.95,0.0,0.0,0.0,82.0,96.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6724.0,9,2,2024
2024-09-19,1555330,8.5,0.0,0.0,0.0,87.0,98.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,9,3,2024
2024-09-20,1547724,7.83,0.0,0.0,0.0,88.0,99.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,9,4,2024
2024-09-21,1496622,9.4,0.0,0.0,0.0,88.0,96.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,9,5,2024
2024-09-22,1453903,8.72,0.0,0.0,0.0,86.0,95.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,9,6,2024
2024-09-23,1399293,6.71,0.59,0.0,0.0,77.0,82.0,69.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5929.0,9,0,2024
2024-09-24,1421697,2.68,0.0,0.0,0.0,78.0,91.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,9,1,2024
2024-09-25,1376264,7.83,1.08,0.0,0.0,76.0,84.0,68.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5776.0,9,2,2024
2024-09-26,1287397,5.82,0.0,0.0,0.0,74.0,86.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,9,3,2024
2024-09-27,1273524,5.82,0.0,0.0,0.0,75.0,87.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,9,4,2024
2024-09-28,1261682,6.71,0.0,0.0,0.0,76.0,89.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5776.0,9,5,2024
2024-09-29,1265606,4.47,0.0,0.0,0.0,77.0,90.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5929.0,9,6,2024
2024-09-30,1352830,2.68,0.0,0.0,0.0,78.0,93.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,9,0,2024
2024-10-01,1360803,6.49,0.0,0.0,0.0,80.0,93.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,10,1,2024
2024-10-02,1350342,3.58,0.0,0.0,0.0,79.0,91.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,10,2,2024
2024-10-03,1212030,6.49,0.0,0.0,0.0,81.0,92.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,10,3,2024
2024-10-04,1359578,4.92,0.0,0.0,0.0,80.0,91.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,10,4,2024
2024-10-05,1319372,3.36,0.0,0.0,0.0,79.0,91.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,10,5,2024
2024-10-06,1341602,2.46,0.0,0.0,0.0,81.0,91.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,10,6,2024
2024-10-07,1358595,4.03,0.0,0.0,0.0,79.0,91.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,10,0,2024
2024-10-08,1297228,4.47,0.0,0.0,0.0,76.0,85.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,10,1,2024
2024-10-09,1256209,5.59,0.0,0.0,0.0,75.0,86.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,10,2,2024
2024-10-10,1288616,8.28,0.0,0.0,0.0,77.0,90.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5929.0,10,3,2024
2024-10-11,1295364,8.72,0.0,0.0,0.0,78.0,90.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,10,4,2024
2024-10-12,1290284,8.5,0.0,0.0,0.0,81.0,94.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,10,5,2024
2024-10-13,1308694,6.49,0.0,0.0,0.0,81.0,98.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,10,6,2024
2024-10-14,1310146,7.38,0.0,0.0,0.0,77.0,83.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5929.0,10,0,2024
2024-10-15,1306907,7.38,0.0,0.0,0.0,76.0,94.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,10,1,2024
2024-10-16,1112403,8.28,0.0,0.0,0.0,64.0,68.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,10,2,2024
2024-10-17,1077680,8.05,0.0,0.0,0.0,58.0,71.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,10,3,2024
2024-10-18,1110864,9.84,0.0,0.0,0.0,64.0,78.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,10,4,2024
2024-10-19,1118665,6.04,0.0,0.0,0.0,68.0,79.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4624.0,10,5,2024
2024-10-20,1133936,4.25,0.0,0.0,0.0,69.0,82.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.0,10,6,2024
2024-10-21,1204954,8.5,0.0,0.0,0.0,70.0,83.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,10,0,2024
2024-10-22,1256142,8.5,0.0,0.0,0.0,76.0,88.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,10,1,2024
2024-10-23,1303206,6.49,0.0,0.0,0.0,79.0,90.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,10,2,2024
2024-10-24,1310603,9.17,0.0,0.0,0.0,79.0,89.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,10,3,2024
2024-10-25,1310238,7.38,0.0,0.0,0.0,78.0,88.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,10,4,2024
2024-10-26,1251758,4.47,0.0,0.0,0.0,76.0,84.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5776.0,10,5,2024
2024-10-27,1242340,4.03,0.0,0.0,0.0,72.0,86.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,10,6,2024
2024-10-28,1315513,11.63,0.0,0.0,0.0,78.0,87.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,10,0,2024
2024-10-29,1350888,14.76,0.0,0.0,0.0,78.0,86.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,10,1,2024
2024-10-30,1367164,14.99,0.0,0.0,0.0,79.0,88.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,10,2,2024
